case,param,true,post_mean,post_sd,q05,q50,q95,in_90ci
87,muT,281.69720458984375,271.2956204528809,14.99668413712524,248.39954833984376,271.8185272216797,296.61424713134767,True
88,nu,0.9332038164138794,0.44162840300798417,0.3063729634873506,-0.039427217841148346,0.4420640915632248,0.9518894374370572,True
88,r,4.638932704925537,5.793249346733093,1.3589301618682963,3.517484962940216,5.810667037963867,7.962584495544434,True
88,muT,260.7135009765625,269.6702148742676,14.674492228693163,246.11321792602538,269.0308380126953,294.43106231689455,True
89,nu,0.1377890706062317,0.45282260185480117,0.30017075191172066,0.004348118603229526,0.44029873609542847,0.965924316644668,True
89,r,4.9686455726623535,4.822363518238068,0.8330141500229239,3.416172683238983,4.806901216506958,6.312371969223022,True
89,muT,222.8348846435547,220.1620934753418,12.087217057305653,200.5957344055176,220.4871826171875,240.60519638061518,True
90,nu,0.31680038571357727,0.4526392993032932,0.2841503740843185,0.02025438398122789,0.4380706697702408,0.9290520310401916,True
90,r,5.5480523109436035,5.494314113140106,0.9015500641514109,3.999067056179047,5.446089267730713,7.044646382331847,True
90,muT,195.3336181640625,191.2418101196289,12.067008862745618,171.85419692993165,190.34703063964844,210.8341506958008,True
91,nu,0.38588735461235046,0.5335552896857262,0.2663371504181293,0.10382668524980546,0.5359523594379425,0.9653813272714611,True
91,r,8.179101943969727,8.96134375667572,1.318323291020073,6.812161636352539,9.076470375061035,11.184937906265258,True
91,muT,244.24842834472656,234.19526144409178,14.879684020857875,210.53497543334962,234.60511779785156,258.21720123291016,True
92,nu,0.30071306228637695,0.4969813877940178,0.2838224972838646,0.01874053776264191,0.4864065796136856,0.9509411126375196,True
92,r,0.9792010188102722,0.4938070955276489,0.32721371700537,-0.04778156280517578,0.4890592098236084,1.0317486763000487,True
92,muT,259.94403076171875,251.73725302124024,18.801543316786045,218.58896484375,252.64376068115234,281.2184463500976,True
93,nu,0.526917040348053,0.5466617296040058,0.2516577786163418,0.13839953094720842,0.5495403409004211,0.9404160797595976,True
93,r,5.626959323883057,8.245521090507507,2.2329216770286466,4.556092166900635,8.278474807739258,11.67871785163879,True
93,muT,341.58905029296875,360.49543286132814,15.838109453282698,332.7481628417969,361.0532989501953,387.1631622314453,True
94,nu,0.5738366842269897,0.4951879832148552,0.2728547534936503,0.04612116366624833,0.4943898022174835,0.9371323049068446,True
94,r,3.5777390003204346,3.699741027355194,0.6561253039557089,2.667773163318634,3.632646083831787,4.786106824874877,True
94,muT,171.57481384277344,166.6232712097168,10.700114138866075,149.26175079345703,166.330810546875,184.76976470947264,True
95,nu,0.3764650225639343,0.5071543595790863,0.2878288266436325,0.05224841982126243,0.5103062093257904,0.9678339123725891,True
95,r,2.5615618228912354,2.223997136592865,0.551006787195053,1.3245254755020142,2.1904661655426025,3.1517570257186875,True
95,muT,149.9328155517578,151.56877282714845,11.798087945856373,132.37727127075195,151.66932678222656,170.2197021484375,True
96,nu,0.9846101999282837,0.4898337859511375,0.3026956138069279,-0.04820500016212463,0.5041003823280334,0.9708297193050384,False
96,r,11.504280090332031,8.12843021965027,1.348795461026781,5.920823860168457,8.106981754302979,10.39742498397827,False
96,muT,203.56227111816406,203.51447625732422,14.217576614616545,181.0113327026367,203.4679412841797,227.18456344604488,True
97,nu,0.25879931449890137,0.5979923644065857,0.20565549898378901,0.2516702190041542,0.6027658879756927,0.9186876356601713,True
97,r,10.53449535369873,9.03761854314804,2.0151177833304272,6.0689095020294195,8.937023639678955,12.509539508819579,True
97,muT,343.0667419433594,357.2336001586914,15.27342250891697,331.4729888916016,356.69679260253906,382.32795410156245,True
98,nu,0.5716232657432556,0.6412880693674088,0.15669216897558136,0.3802466541528702,0.6488344967365265,0.8915493249893187,True
98,r,9.803703308105469,9.957529213905335,1.4866095321796573,7.529578590393067,9.922157764434814,12.459306907653808,True
98,muT,356.93463134765625,362.19570965576173,15.61273086095874,336.0963958740234,363.0888366699219,386.3178771972656,True
99,nu,0.13914884626865387,0.4831478262543678,0.2796991210249041,0.027514037489891056,0.4917195439338684,0.929329940676689,True
99,r,2.8344099521636963,2.4919022588729858,0.5022383338557522,1.7279196977615356,2.4666632413864136,3.354209303855895,True
99,muT,266.7270812988281,271.9642143249512,13.262690033556355,250.35437393188477,271.9166564941406,292.5791351318359,True
100,nu,0.8819295763969421,0.4728403810858727,0.2856723186810454,0.02136433571577074,0.47533707320690155,0.9411581993103021,True
100,r,0.823054313659668,1.3666714701652527,0.47970877514869753,0.5912636756896973,1.360630750656128,2.122938966751098,True
100,muT,139.68341064453125,135.0974149169922,13.15318303153543,113.25699081420899,134.2535400390625,157.19751205444334,True
